1698298913864|1|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category CASCADE |drop table if exists category CASCADE 
1698309101118|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table category add constraint FK2y94svpmqttx80mshyny85wqr foreign key (parent_id) references category|alter table category add constraint FK2y94svpmqttx80mshyny85wqr foreign key (parent_id) references category
1698309101119|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table category add constraint FKc7ndrbax94ddsrm8x641cvi3g foreign key (item_id) references item|alter table category add constraint FKc7ndrbax94ddsrm8x641cvi3g foreign key (item_id) references item
1698309101119|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table category_id add constraint FKkf3ggl25i81tve7bs4ey3bp9v foreign key (item_id) references item|alter table category_id add constraint FKkf3ggl25i81tve7bs4ey3bp9v foreign key (item_id) references item
1698309101120|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table category_id add constraint FKi0ddb45orw3othgpa27tp0kfk foreign key (category_id) references category|alter table category_id add constraint FKi0ddb45orw3othgpa27tp0kfk foreign key (category_id) references category
1698309101120|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table order_item add constraint FKija6hjjiit8dprnmvtvgdp6ru foreign key (item_id) references item|alter table order_item add constraint FKija6hjjiit8dprnmvtvgdp6ru foreign key (item_id) references item
1698309101120|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table order_item add constraint FKt4dc2r9nbvbujrljv3e23iibt foreign key (order_id) references orders|alter table order_item add constraint FKt4dc2r9nbvbujrljv3e23iibt foreign key (order_id) references orders
1698309101120|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table orders add constraint FKtkrur7wg4d8ax0pwgo0vmy20c foreign key (delivery_id) references delivery|alter table orders add constraint FKtkrur7wg4d8ax0pwgo0vmy20c foreign key (delivery_id) references delivery
1698309101121|0|statement|connection 3|url jdbc:h2:tcp://localhost/~/jpashop|alter table orders add constraint FKpktxwhj3x9m4gth5ff6bkqgeb foreign key (member_id) references member|alter table orders add constraint FKpktxwhj3x9m4gth5ff6bkqgeb foreign key (member_id) references member
1698309101253|4|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101270|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101271|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101272|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101273|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101274|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101275|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101295|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into member (city, street, zipcode, name, member_id) values (?, ?, ?, ?, ?)|insert into member (city, street, zipcode, name, member_id) values ('서울', '11', '1111', 'userA', 1)
1698309101297|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('JPA1 800k', 10000, 100, NULL, NULL, 'B', 2)
1698309101298|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('JPA2 800k', 20000, 100, NULL, NULL, 'B', 3)
1698309101298|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into delivery (city, street, zipcode, status, delivery_id) values (?, ?, ?, ?, ?)|insert into delivery (city, street, zipcode, status, delivery_id) values ('서울', '11', '1111', NULL, 5)
1698309101301|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into orders (delivery_id, member_id, order_date, status, order_id) values (?, ?, ?, ?, ?)|insert into orders (delivery_id, member_id, order_date, status, order_id) values (5, 1, '2023-10-26T17:31:41.272+0900', 'ORDER', 4)
1698309101301|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (1, 2, 4, 10000, 6)
1698309101302|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (2, 3, 4, 20000, 7)
1698309101303|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='JPA1 800k', price=10000, stock_quantity=99, author=NULL, isbn=NULL where item_id=2
1698309101304|0|statement|connection 4|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='JPA2 800k', price=20000, stock_quantity=98, author=NULL, isbn=NULL where item_id=3
1698309101306|0|commit|connection 4|url jdbc:h2:tcp://localhost/~/jpashop||
1698309101308|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101308|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101308|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101309|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101309|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101309|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101310|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|call next value for hibernate_sequence|call next value for hibernate_sequence
1698309101311|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into member (city, street, zipcode, name, member_id) values (?, ?, ?, ?, ?)|insert into member (city, street, zipcode, name, member_id) values ('서울', '222', '2222', 'userB', 8)
1698309101311|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('Spring1 800k', 20000, 200, NULL, NULL, 'B', 9)
1698309101312|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values (?, ?, ?, ?, ?, 'B', ?)|insert into item (name, price, stock_quantity, author, isbn, dtype, item_id) values ('Spring2 800k', 40000, 300, NULL, NULL, 'B', 10)
1698309101312|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into delivery (city, street, zipcode, status, delivery_id) values (?, ?, ?, ?, ?)|insert into delivery (city, street, zipcode, status, delivery_id) values ('서울', '222', '2222', NULL, 12)
1698309101313|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into orders (delivery_id, member_id, order_date, status, order_id) values (?, ?, ?, ?, ?)|insert into orders (delivery_id, member_id, order_date, status, order_id) values (12, 8, '2023-10-26T17:31:41.309+0900', 'ORDER', 11)
1698309101314|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (3, 9, 11, 20000, 13)
1698309101314|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (?, ?, ?, ?, ?)|insert into order_item (count, item_id, order_id, order_price, order_item_id) values (4, 10, 11, 40000, 14)
1698309101315|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='Spring1 800k', price=20000, stock_quantity=197, author=NULL, isbn=NULL where item_id=9
1698309101315|0|statement|connection 5|url jdbc:h2:tcp://localhost/~/jpashop|update item set name=?, price=?, stock_quantity=?, author=?, isbn=? where item_id=?|update item set name='Spring2 800k', price=40000, stock_quantity=296, author=NULL, isbn=NULL where item_id=10
1698309101315|0|commit|connection 5|url jdbc:h2:tcp://localhost/~/jpashop||
1698309103085|0|statement|connection 6|url jdbc:h2:tcp://localhost/~/jpashop|select order0_.order_id as order_id1_6_, order0_.delivery_id as delivery4_6_, order0_.member_id as member_i5_6_, order0_.order_date as order_da2_6_, order0_.status as status3_6_ from orders order0_ inner join member member1_ on order0_.member_id=member1_.member_id limit ?|select order0_.order_id as order_id1_6_, order0_.delivery_id as delivery4_6_, order0_.member_id as member_i5_6_, order0_.order_date as order_da2_6_, order0_.status as status3_6_ from orders order0_ inner join member member1_ on order0_.member_id=member1_.member_id limit 1000
1698309103099|0|statement|connection 6|url jdbc:h2:tcp://localhost/~/jpashop|select member0_.member_id as member_i1_4_0_, member0_.city as city2_4_0_, member0_.street as street3_4_0_, member0_.zipcode as zipcode4_4_0_, member0_.name as name5_4_0_ from member member0_ where member0_.member_id=?|select member0_.member_id as member_i1_4_0_, member0_.city as city2_4_0_, member0_.street as street3_4_0_, member0_.zipcode as zipcode4_4_0_, member0_.name as name5_4_0_ from member member0_ where member0_.member_id=1
1698309103101|0|statement|connection 6|url jdbc:h2:tcp://localhost/~/jpashop|select delivery0_.delivery_id as delivery1_2_0_, delivery0_.city as city2_2_0_, delivery0_.street as street3_2_0_, delivery0_.zipcode as zipcode4_2_0_, delivery0_.status as status5_2_0_ from delivery delivery0_ where delivery0_.delivery_id=?|select delivery0_.delivery_id as delivery1_2_0_, delivery0_.city as city2_2_0_, delivery0_.street as street3_2_0_, delivery0_.zipcode as zipcode4_2_0_, delivery0_.status as status5_2_0_ from delivery delivery0_ where delivery0_.delivery_id=5
1698309103103|0|statement|connection 6|url jdbc:h2:tcp://localhost/~/jpashop|select member0_.member_id as member_i1_4_0_, member0_.city as city2_4_0_, member0_.street as street3_4_0_, member0_.zipcode as zipcode4_4_0_, member0_.name as name5_4_0_ from member member0_ where member0_.member_id=?|select member0_.member_id as member_i1_4_0_, member0_.city as city2_4_0_, member0_.street as street3_4_0_, member0_.zipcode as zipcode4_4_0_, member0_.name as name5_4_0_ from member member0_ where member0_.member_id=8
1698309103103|0|statement|connection 6|url jdbc:h2:tcp://localhost/~/jpashop|select delivery0_.delivery_id as delivery1_2_0_, delivery0_.city as city2_2_0_, delivery0_.street as street3_2_0_, delivery0_.zipcode as zipcode4_2_0_, delivery0_.status as status5_2_0_ from delivery delivery0_ where delivery0_.delivery_id=?|select delivery0_.delivery_id as delivery1_2_0_, delivery0_.city as city2_2_0_, delivery0_.street as street3_2_0_, delivery0_.zipcode as zipcode4_2_0_, delivery0_.status as status5_2_0_ from delivery delivery0_ where delivery0_.delivery_id=12
1698309137336|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category CASCADE |drop table if exists category CASCADE 
1698309137337|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists category_id CASCADE |drop table if exists category_id CASCADE 
1698309137338|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists delivery CASCADE |drop table if exists delivery CASCADE 
1698309137338|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists item CASCADE |drop table if exists item CASCADE 
1698309137339|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists member CASCADE |drop table if exists member CASCADE 
1698309137340|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists order_item CASCADE |drop table if exists order_item CASCADE 
1698309137340|0|statement|connection 2|url jdbc:h2:tcp://localhost/~/jpashop|drop table if exists orders CASCADE |drop table if exists orders CASCADE 
